method,suite,setting,seed,split,pair,aggregation,metric,value,source
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_c7,subject_macro,rank1,0.575,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_c7,subject_macro,rank5,0.7875000000000001,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_c7,subject_macro,mAP,0.5169609114527702,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,query_micro,rank1,0.7821782178217822,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,query_micro,rank5,0.9504950495049505,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,query_micro,mAP,0.6599848739581533,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,subject_macro,rank1,0.7885714285714286,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,subject_macro,rank5,0.9523809523809523,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_personal,subject_macro,mAP,0.6643869810444968,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,query_micro,rank1,0.5784543325526932,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,query_micro,rank5,0.7845433255269321,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,query_micro,mAP,0.4955771408748292,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,subject_macro,rank1,0.5480166550197998,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,subject_macro,rank5,0.7609629629629628,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_fixed5_to_special,subject_macro,mAP,0.46540463876706106,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,query_micro,rank1,0.81,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,query_micro,rank5,0.99,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,query_micro,mAP,0.7329431316256523,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,subject_macro,rank1,0.8099999999999999,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
official_code_lidargaitpp,clip_length,len1_c2c3_full,0,0,test_general_to_personal,subject_macro,rank5,0.99,lidargaitpp/outputs/lidargaitpp/followup/20260809-161027/clip_length/len1_c2c3_full/seed_0/split_0/final_eval/retrieval_metrics.json
