method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,mAP,0.8209798050009542,0.0,0.04162964954582129,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,rank1,0.8477777777777777,0.0,0.04239729784075311,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,rank5,0.9800000000000001,0.0,0.024494897427831803,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,mAP,0.8209798050009542,0.0,0.04162964954582129,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank1,0.8477777777777777,0.0,0.04239729784075311,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank5,0.9800000000000001,0.0,0.024494897427831803,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,mAP,0.832823950731092,0.0,0.04536019221850648,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,rank1,0.8577777777777778,0.0,0.06702220011788612,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,rank5,0.9494444444444443,0.0,0.03497794719710486,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,mAP,0.832823950731092,0.0,0.04536019221850648,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank1,0.8577777777777778,0.0,0.06702220011788612,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank5,0.9494444444444443,0.0,0.03497794719710486,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,mAP,0.5454095303869833,0.0,0.05131102559209617,1,5
official_code_lidargaitpp,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,rank1,0.5769563239308463,0.0,0.07735038502823056,1,5
