method,suite,setting,seed,split,pair,aggregation,metric,value,source
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_fixed5_c7,query_micro,mAP,0.5133160151009049,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_fixed5_c7,subject_macro,rank1,0.5083333333333333,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_fixed5_c7,subject_macro,rank5,0.5916666666666667,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_fixed5_c7,subject_macro,mAP,0.4568571074555317,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,query_micro,rank1,0.7711442786069652,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,query_micro,rank5,0.8656716417910447,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,query_micro,mAP,0.6700372190321263,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,subject_macro,rank1,0.7747619047619048,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,subject_macro,rank5,0.869047619047619,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_all_personal,subject_macro,mAP,0.6726640641210334,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,query_micro,rank1,0.6926751592356688,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,query_micro,rank5,0.8009554140127388,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,query_micro,mAP,0.5843669400924141,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,subject_macro,rank1,0.7309119981325863,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,subject_macro,rank5,0.8307210550887021,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_query_micro_overall,subject_macro,mAP,0.6324792014303905,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,query_micro,rank1,0.8,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,query_micro,rank5,0.975,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,query_micro,mAP,0.7752664675936103,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,subject_macro,rank1,0.8,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,subject_macro,rank5,0.975,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c2_to_c3,subject_macro,mAP,0.7752664675936103,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,query_micro,rank1,0.825,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,query_micro,rank5,0.9,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,query_micro,mAP,0.7576465621590615,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,subject_macro,rank1,0.825,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,subject_macro,rank5,0.9,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,test_mixed_c3_to_c2,subject_macro,mAP,0.7576465621590615,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,query_micro,rank1,0.6908665105386417,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,query_micro,rank5,0.8126463700234192,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,query_micro,mAP,0.6313904022025839,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.6467943163289076,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.7782407407407407,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,2,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.5924818420482302,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_2/20260812-135558_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,query_micro,rank1,0.975,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,query_micro,mAP,0.8108181443065405,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,subject_macro,rank1,0.9750000000000001,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val,subject_macro,mAP,0.8108181443065405,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,query_micro,rank1,0.875,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,query_micro,rank5,0.9375,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,query_micro,mAP,0.8900787588208914,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,subject_macro,rank1,0.875,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,subject_macro,rank5,0.9375,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c2_to_c3,subject_macro,mAP,0.8900787588208914,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,query_micro,rank1,0.9375,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,query_micro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,query_micro,mAP,0.842239361256361,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,subject_macro,rank1,0.9375,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,subject_macro,rank5,1.0,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,val_c3_to_c2,subject_macro,mAP,0.842239361256361,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,query_micro,rank1,0.6568627450980392,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,query_micro,rank5,0.8725490196078431,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,query_micro,mAP,0.5185734181135309,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,subject_macro,rank1,0.6672727272727272,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,subject_macro,rank5,0.8809090909090909,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_general_to_personal,subject_macro,mAP,0.5249139676446265,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,query_micro,rank1,0.594059405940594,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,query_micro,rank5,0.8217821782178217,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,query_micro,mAP,0.5118096534273412,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,subject_macro,rank1,0.599047619047619,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,subject_macro,rank5,0.8261904761904761,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_personal,subject_macro,mAP,0.5157704474244799,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,query_micro,rank1,0.5081967213114754,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,query_micro,rank5,0.6885245901639344,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,query_micro,mAP,0.4564521420022922,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,subject_macro,rank1,0.44903750291171685,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,subject_macro,rank5,0.6342860470533427,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_to_special,subject_macro,mAP,0.4121466754530725,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,query_micro,rank1,0.4782608695652174,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,query_micro,rank5,0.642512077294686,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,query_micro,mAP,0.42051720219677774,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,subject_macro,rank1,0.46736479321314955,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,subject_macro,rank5,0.6349204665959702,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c4c5_normal,subject_macro,mAP,0.4145587485805075,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,query_micro,rank1,0.4785714285714286,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,query_micro,rank5,0.6214285714285714,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,query_micro,mAP,0.47845064183431013,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,subject_macro,rank1,0.44375,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,subject_macro,rank5,0.55,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_fixed5_c7,subject_macro,mAP,0.43286709197176,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,query_micro,rank1,0.625615763546798,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,query_micro,rank5,0.8472906403940886,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,query_micro,mAP,0.5152081952893676,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,subject_macro,rank1,0.6331601731601731,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,subject_macro,rank5,0.8535497835497836,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_all_personal,subject_macro,mAP,0.5203422075345532,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,query_micro,rank1,0.546031746031746,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,query_micro,rank5,0.7396825396825397,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,query_micro,mAP,0.4753846480614609,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,subject_macro,rank1,0.5762173627026568,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,subject_macro,rank5,0.7797736397589338,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_query_micro_overall,subject_macro,mAP,0.48033010614189936,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,query_micro,rank1,0.625,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,query_micro,rank5,0.925,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,query_micro,mAP,0.5412996100261808,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,subject_macro,rank1,0.625,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,subject_macro,rank5,0.925,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c2_to_c3,subject_macro,mAP,0.5412996100261808,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c3_to_c2,query_micro,rank1,0.575,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c3_to_c2,query_micro,rank5,0.85,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
pointnet_tmax,clip_length,len1_c2c3_full,0,3,test_mixed_c3_to_c2,query_micro,mAP,0.5437374603003263,pointnet-tmax/outputs/pointnet_tmax/followup/20260812-135428/clip_length/len1_c2c3_full/seed_0/split_3/20260812-135642_seed_0/retrieval_metrics.json
