method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
pointnet_tmax,clip_length,len1_c2c3_full,test_general_to_personal,query_micro,rank5,0.9280098039215687,0.0,0.04119966200314506,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_general_to_personal,subject_macro,mAP,0.6459834883402695,0.0,0.0669162342628871,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_general_to_personal,subject_macro,rank1,0.8019545454545455,0.0,0.07134939058737699,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_general_to_personal,subject_macro,rank5,0.9296818181818182,0.0,0.03902732672634599,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,mAP,0.6858866415338384,0.0,0.09325905352026286,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,rank1,0.7544444444444445,0.0,0.09156728619564178,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,query_micro,rank5,0.9494444444444443,0.0,0.031200269071331024,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,mAP,0.6858866415338384,0.0,0.09325905352026286,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank1,0.7544444444444445,0.0,0.09156728619564178,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank5,0.9494444444444443,0.0,0.031200269071331024,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,mAP,0.6560918159493141,0.0,0.0737466315797834,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,rank1,0.72,0.0,0.08276472678623426,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,query_micro,rank5,0.8722222222222221,0.0,0.016759003476664848,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,mAP,0.6560918159493141,0.0,0.0737466315797834,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank1,0.72,0.0,0.08276472678623426,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank5,0.8722222222222221,0.0,0.016759003476664848,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,mAP,0.5564183253056809,0.0,0.048744441722371745,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,rank1,0.6453235131352798,0.0,0.06329727615804373,1,5
pointnet_tmax,clip_length,len1_c2c3_full,test_query_micro_overall,query_micro,rank5,0.7826938830622203,0.0,0.042523669162936546,1,5
