method,suite,setting,seed,split,pair,aggregation,metric,value,source
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,query_micro,rank1,0.8066298342541437,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,query_micro,rank5,0.8895027624309392,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,query_micro,mAP,0.7243885859353107,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,subject_macro,rank1,0.8074074074074074,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,subject_macro,rank5,0.8888888888888888,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_all_personal,subject_macro,mAP,0.725428631044333,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,query_micro,rank1,0.7154605263157895,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,query_micro,rank5,0.868421052631579,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,query_micro,mAP,0.6283173745400027,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,subject_macro,rank1,0.7838336445689387,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,subject_macro,rank5,0.8902287581699346,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_query_micro_overall,subject_macro,mAP,0.6962879089535208,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,query_micro,rank1,0.8611111111111112,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,query_micro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,query_micro,mAP,0.8092570561501715,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,subject_macro,rank1,0.8611111111111112,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,subject_macro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c2_to_c3,subject_macro,mAP,0.8092570561501715,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,query_micro,rank1,0.7777777777777778,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,query_micro,rank5,0.9444444444444444,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,query_micro,mAP,0.7814524649745889,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,subject_macro,rank1,0.7777777777777778,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,subject_macro,rank5,0.9444444444444444,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,test_mixed_c3_to_c2,subject_macro,mAP,0.7814524649745889,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,query_micro,rank1,0.6978922716627635,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,query_micro,rank5,0.8665105386416861,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,query_micro,mAP,0.6077761309487479,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.6389734451432565,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.8117283950617283,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,1,4,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.576581502590206,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_1/split_4/20260821-205305_seed_1/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,query_micro,rank1,0.87,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,query_micro,rank5,0.96,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,query_micro,mAP,0.7562509834766388,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,subject_macro,rank1,0.8699999999999999,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,subject_macro,rank5,0.96,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val,subject_macro,mAP,0.7562509834766388,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,query_micro,rank1,0.85,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,query_micro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,query_micro,mAP,0.8692559510469436,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,subject_macro,rank1,0.85,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,subject_macro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c2_to_c3,subject_macro,mAP,0.8692559510469436,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,query_micro,rank1,0.9,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,query_micro,rank5,0.95,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,query_micro,mAP,0.8072558656334877,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,subject_macro,rank1,0.9,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,subject_macro,rank5,0.95,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,val_c3_to_c2,subject_macro,mAP,0.8072558656334877,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,query_micro,rank1,0.74,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,query_micro,rank5,0.91,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,query_micro,mAP,0.6811603640019893,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,subject_macro,rank1,0.74,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,subject_macro,rank5,0.9099999999999999,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_general_to_personal,subject_macro,mAP,0.6811603640019894,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,query_micro,rank1,0.5643564356435643,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,query_micro,rank5,0.7722772277227723,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,query_micro,mAP,0.5918475648406709,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,subject_macro,rank1,0.5657142857142856,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,subject_macro,rank5,0.770952380952381,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_personal,subject_macro,mAP,0.5929830754122564,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,query_micro,rank1,0.7002341920374707,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,query_micro,rank5,0.8430913348946136,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,query_micro,mAP,0.5974467821174958,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,subject_macro,rank1,0.6471901933379922,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,subject_macro,rank5,0.7862572792918704,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_to_special,subject_macro,mAP,0.558717149446552,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,query_micro,rank1,0.6666666666666666,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,query_micro,rank5,0.8067632850241546,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,query_micro,mAP,0.5452260998064193,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,subject_macro,rank1,0.6605408271474019,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,subject_macro,rank5,0.8,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c4c5_normal,subject_macro,mAP,0.5426404071574358,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,query_micro,rank1,0.7285714285714285,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,query_micro,rank5,0.85,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,query_micro,mAP,0.6625647903286985,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,subject_macro,rank1,0.6020833333333333,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,subject_macro,rank5,0.7437499999999999,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_fixed5_c7,subject_macro,mAP,0.5259611034300178,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,query_micro,rank1,0.6517412935323383,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,query_micro,rank5,0.8407960199004975,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,query_micro,mAP,0.6362817932791378,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,subject_macro,rank1,0.6528571428571428,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,subject_macro,rank5,0.8404761904761905,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_all_personal,subject_macro,mAP,0.637071719707123,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,query_micro,rank1,0.6847133757961783,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,query_micro,rank5,0.8423566878980892,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,query_micro,mAP,0.6098764592568111,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,subject_macro,rank1,0.6848102240896359,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,subject_macro,rank5,0.8472215219421102,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_query_micro_overall,subject_macro,mAP,0.6221901436784878,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,query_micro,rank1,0.85,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,query_micro,rank5,0.975,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,query_micro,mAP,0.8696862287819386,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,subject_macro,rank1,0.85,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,subject_macro,rank5,0.975,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c2_to_c3,subject_macro,mAP,0.8696862287819386,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,query_micro,rank1,0.825,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,query_micro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,query_micro,mAP,0.8451146680861712,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,subject_macro,rank1,0.825,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,subject_macro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,test_mixed_c3_to_c2,subject_macro,mAP,0.8451146680861712,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,query_micro,rank1,0.775175644028103,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,query_micro,rank5,0.8688524590163934,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,query_micro,mAP,0.7104964434611992,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.7219492196599114,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.8170906126252037,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,0,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.6752557674577443,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_0/20260821-205427_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,query_micro,rank1,0.99,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,query_micro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,query_micro,mAP,0.8888252255320549,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,subject_macro,rank1,0.99,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,subject_macro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val,subject_macro,mAP,0.888825225532055,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val_c2_to_c3,query_micro,rank1,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
mph_gait,train_clothing,len15_c2,2,1,val_c2_to_c3,query_micro,rank5,1.0,mph-gait/outputs/mph_gait/followup/20260809-132538/train_clothing/len15_c2/seed_2/split_1/20260821-205549_seed_2/retrieval_metrics.json
