method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
Gray-depth projection,train_clothing,len15_c3,test_fixed5_c4c5_normal,subject_macro,mAP,0.5721524433328379,0.02192061096824193,0.06542016187412796,3,15
Gray-depth projection,train_clothing,len15_c3,test_fixed5_c7,subject_macro,mAP,0.4441929240949038,0.018226640720171328,0.04864955328079553,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_general_to_personal,query_micro,mAP,0.6095308795215111,0.02761722337027783,0.10025432695493847,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,rank1,0.4387197501951601,0.027897592311246916,0.09597366344390502,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7145979703356753,0.049980967893870465,0.11315092497794475,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,mAP,0.34223224948291947,0.010877125436767483,0.04567988768120052,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.3533440890625193,0.011964374622580593,0.04547521018296886,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.37363413334152235,0.01328275304262706,0.062227641181902625,3,15
Gray-depth projection,train_video_count,len15_2videos_per_id,test_fixed5_c7,subject_macro,mAP,0.26545111622247436,0.010802469853545348,0.03526195901599045,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_general_to_personal,query_micro,mAP,0.8278007619154025,0.008583266683311828,0.06644754680413664,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,rank1,0.4916471506635441,0.029266405466954224,0.09797503184392872,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7078844652615143,0.04112247392638349,0.11371694852402348,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,mAP,0.5056765658828916,0.030972093461214375,0.10886737818605066,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.5123886465158113,0.02682328278665415,0.10032551050100393,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.522140293673729,0.03172885700740405,0.11912347783171003,3,15
Gray-depth projection,train_video_count,len15_4videos_per_id,test_fixed5_c7,subject_macro,mAP,0.3763489851624602,0.030221282349370635,0.08336972178130689,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_general_to_personal,query_micro,mAP,0.8871873884756191,0.007755065339673529,0.06092155498256847,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,rank1,0.5987509758001561,0.020096290909856793,0.08257681939841191,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,rank5,0.762529274004684,0.010563765698071692,0.07740770166298151,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,mAP,0.595621293541233,0.011143438882299227,0.07482774597812374,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.6000888102207318,0.010154331430570568,0.06869372756245365,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.5965116120265904,0.014551433242598185,0.08157968648795327,3,15
Gray-depth projection,train_video_count,len15_8videos_per_id,test_fixed5_c7,subject_macro,mAP,0.46664033528210386,0.0035109957975883645,0.06494211744845088,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_general_to_personal,query_micro,mAP,0.919981474822448,0.012688671522702597,0.03504249528985213,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,rank1,0.6177985948477752,0.02260246388212353,0.06465962563278213,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7611241217798596,0.024214444992056165,0.05459571788462,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,mAP,0.6180405628823099,0.011527797503610809,0.0710828709927518,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.6190620281065214,0.01162580070946454,0.06277420217121499,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.6183151413673524,0.014068509459951552,0.07387755233732465,3,15
Gray-depth projection,train_video_count,len15_16videos_per_id,test_fixed5_c7,subject_macro,mAP,0.47474345730100237,0.01602603251848285,0.06659322552454086,3,15
Silhouette projection,train_clothing,len15_c2,test_general_to_personal,query_micro,mAP,0.8819517473487389,0.004764011496639729,0.07508365266942081,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_to_special,query_micro,rank1,0.5669008587041374,0.027421699797158697,0.0544177282420932,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_to_special,query_micro,rank5,0.7233411397345823,0.012604860510188566,0.050001447301689116,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_to_special,query_micro,mAP,0.5478154914155544,0.015384717509368371,0.060662841796483534,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_to_special,subject_macro,mAP,0.5321062823543724,0.014030304641165977,0.057426551201914956,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_c4c5_normal,subject_macro,mAP,0.5634644548400668,0.018735645192806467,0.06770397748132084,3,15
Silhouette projection,train_clothing,len15_c2,test_fixed5_c7,subject_macro,mAP,0.3877198760801306,0.021597908960226307,0.0602710755305359,3,15
Silhouette projection,train_clothing,len15_c3,test_general_to_personal,query_micro,mAP,0.8858944651909124,0.006772557891425814,0.06913108044457866,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_to_special,query_micro,rank1,0.517408274785324,0.013948796155623458,0.052994828772953924,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_to_special,query_micro,rank5,0.6802498048399688,0.023013927584934642,0.06923463776465623,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_to_special,query_micro,mAP,0.5392816273648231,0.014329518430736477,0.06185819778337171,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_to_special,subject_macro,mAP,0.5299473547253346,0.013651669964453543,0.05982916669681131,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_c4c5_normal,subject_macro,mAP,0.5756336998208073,0.018624688094295766,0.0660675207748195,3,15
Silhouette projection,train_clothing,len15_c3,test_fixed5_c7,subject_macro,mAP,0.3756115624267194,0.021584127172010185,0.06578119516635579,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_general_to_personal,query_micro,mAP,0.8825703821467613,0.014618373813739047,0.060315975687631106,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,rank1,0.6026541764246683,0.014941052284490547,0.0807772060802749,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7832943013270883,0.024085246531147058,0.0789004370560096,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,query_micro,mAP,0.5780286875014701,0.009146208199546061,0.04955675727755106,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.5776628204458727,0.010035205832381438,0.04513726717765827,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.6390758858593204,0.006842356545022645,0.054233308069252216,3,15
Silhouette projection,train_video_count,len15_2videos_per_id,test_fixed5_c7,subject_macro,mAP,0.46248390098412834,0.00958825902435595,0.04303521911464621,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_general_to_personal,query_micro,mAP,0.8815948503346615,0.0017600105970487793,0.06806083864834873,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,rank1,0.536768149882904,0.03368025657765831,0.059530860462079706,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7041373926619828,0.031280981341998165,0.06404294700130088,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,query_micro,mAP,0.5371257421132367,0.027884018350865996,0.0724812885336694,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.533894976675244,0.026644786417277792,0.06627704155365555,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.6019688240919051,0.025858629772505394,0.062430034324841795,3,15
Silhouette projection,train_video_count,len15_4videos_per_id,test_fixed5_c7,subject_macro,mAP,0.3840445365901623,0.0289404017116274,0.05885715130322032,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_general_to_personal,query_micro,mAP,0.910295142602492,0.010190779676841231,0.045303947208255736,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,rank1,0.5556596409055425,0.0024287820743331243,0.04242662376208999,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7400468384074941,0.007386027274013995,0.056627357012715485,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,query_micro,mAP,0.565841637584937,0.004817830825741228,0.06024712494695281,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.5580665007915552,0.005910790372557215,0.055404650618619766,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.6105282923138318,0.0023607302519817693,0.056488894252996975,3,15
Silhouette projection,train_video_count,len15_8videos_per_id,test_fixed5_c7,subject_macro,mAP,0.4094029261026946,0.017952407663276878,0.052786637946189485,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_general_to_personal,query_micro,mAP,0.9251252320773071,0.00461714936087543,0.05697314375624103,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,rank1,0.5820452771272443,0.013474128968238212,0.06840581534299994,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,rank5,0.7122560499609679,0.014362081154192219,0.06817022301047079,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,query_micro,mAP,0.5900680675358162,0.01270341449109378,0.07128302729612361,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_to_special,subject_macro,mAP,0.5755666578244859,0.015322351864823282,0.06698377861494482,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_c4c5_normal,subject_macro,mAP,0.621616633405275,0.008738752276817016,0.06221132889377299,3,15
Silhouette projection,train_video_count,len15_16videos_per_id,test_fixed5_c7,subject_macro,mAP,0.425339554388904,0.014263743974252724,0.06620886717143956,3,15
